TIGR00770	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00771	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00773	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00774	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00775	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00776	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00777	96	Cellular_processes	Detoxification
TIGR00778	157	Unknown_function	General
TIGR00779	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00780	112	Energy_metabolism	Electron_transport
TIGR00781	112	Energy_metabolism	Electron_transport
TIGR00782	112	Energy_metabolism	Electron_transport
TIGR00783	185	Unclassified	Role_category_not_yet_assigned
TIGR00784	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00785	143	Transport_and_binding_proteins	Anions
TIGR00785	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00786	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00787	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00788	88	Cell_envelope	Other
TIGR00789	157	Unknown_function	General
TIGR00790	143	Transport_and_binding_proteins	Anions
TIGR00791	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00792	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00793	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00794	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00795	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00796	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00797	147	Transport_and_binding_proteins	Other
TIGR00798	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00799	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00800	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00801	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00802	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00804	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00806	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00807	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00808	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00809	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00810	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00811	147	Transport_and_binding_proteins	Other
TIGR00813	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00814	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00815	143	Transport_and_binding_proteins	Anions
TIGR00816	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00817	156	Hypothetical_proteins	Conserved
TIGR00819	156	Hypothetical_proteins	Conserved
TIGR00820	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00821	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00821	700	Signal_transduction	PTS
TIGR00822	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00822	700	Signal_transduction	PTS
TIGR00823	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00824	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00824	700	Signal_transduction	PTS
TIGR00825	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00825	700	Signal_transduction	PTS
TIGR00826	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00826	700	Signal_transduction	PTS
TIGR00827	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00827	700	Signal_transduction	PTS
TIGR00828	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00828	700	Signal_transduction	PTS
TIGR00829	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00829	700	Signal_transduction	PTS
TIGR00830	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00830	700	Signal_transduction	PTS
TIGR00831	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00832	96	Cellular_processes	Detoxification
TIGR00832	143	Transport_and_binding_proteins	Anions
TIGR00833	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00834	143	Transport_and_binding_proteins	Anions
TIGR00836	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00837	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00838	73	Amino_acid_biosynthesis	Glutamate_family
TIGR00839	109	Energy_metabolism	Amino_acids_and_amines
TIGR00840	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00841	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00842	147	Transport_and_binding_proteins	Other
TIGR00843	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00844	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00845	147	Transport_and_binding_proteins	Other
TIGR00846	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00847	112	Energy_metabolism	Electron_transport
TIGR00847	140	Protein_fate	Protein_modification_and_repair
TIGR00848	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00848	700	Signal_transduction	PTS
TIGR00849	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00849	700	Signal_transduction	PTS
TIGR00851	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00851	700	Signal_transduction	PTS
TIGR00852	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00852	700	Signal_transduction	PTS
TIGR00853	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00853	700	Signal_transduction	PTS
TIGR00854	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00854	700	Signal_transduction	PTS
TIGR00855	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR00856	126	Purines_pyrimidines_nucleosides_and_nucleotides	Pyrimidine_ribonucleotide_biosynthesis
TIGR00857	126	Purines_pyrimidines_nucleosides_and_nucleotides	Pyrimidine_ribonucleotide_biosynthesis
TIGR00858	77	Biosynthesis_of_cofactors_prosthetic_groups_and_carriers	Biotin
TIGR00859	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00860	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00861	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00862	143	Transport_and_binding_proteins	Anions
TIGR00863	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00865	129	Regulatory_functions	Other
TIGR00867	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00868	143	Transport_and_binding_proteins	Anions
TIGR00869	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00870	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00871	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00872	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00873	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00874	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00875	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00876	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR00877	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR00878	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR00879	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00881	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00882	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00883	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00884	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR00885	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00886	143	Transport_and_binding_proteins	Anions
TIGR00887	143	Transport_and_binding_proteins	Anions
TIGR00888	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR00889	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00890	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00891	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00892	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00893	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00894	143	Transport_and_binding_proteins	Anions
TIGR00895	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00896	147	Transport_and_binding_proteins	Other
TIGR00897	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00898	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00899	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00900	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00901	149	Cellular_processes	Adaptations_to_atypical_conditions
TIGR00902	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00903	147	Transport_and_binding_proteins	Other
TIGR00904	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR00905	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00906	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00907	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00908	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00909	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00910	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00911	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00912	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00913	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00914	96	Cellular_processes	Detoxification
TIGR00914	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00915	94	Cellular_processes	Toxin_production_and_resistance
TIGR00915	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00916	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00917	147	Transport_and_binding_proteins	Other
TIGR00920	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00921	141	Transport_and_binding_proteins	Unknown_substrate
TIGR00922	165	Transcription	Transcription_factors
TIGR00924	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00926	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00927	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00928	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR00930	147	Transport_and_binding_proteins	Other
TIGR00931	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00932	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00933	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00934	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00935	96	Cellular_processes	Detoxification
TIGR00935	147	Transport_and_binding_proteins	Other
TIGR00936	109	Energy_metabolism	Amino_acids_and_amines
TIGR00937	143	Transport_and_binding_proteins	Anions
TIGR00938	71	Amino_acid_biosynthesis	Aspartate_family
TIGR00939	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00940	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00941	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00942	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00943	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00944	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR00945	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00946	147	Transport_and_binding_proteins	Other
TIGR00947	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00948	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00949	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00950	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00951	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00952	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR00954	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR00955	147	Transport_and_binding_proteins	Other
TIGR00956	147	Transport_and_binding_proteins	Other
TIGR00957	147	Transport_and_binding_proteins	Other
TIGR00958	147	Transport_and_binding_proteins	Other
TIGR00959	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00962	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR00963	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00964	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00965	71	Amino_acid_biosynthesis	Aspartate_family
TIGR00966	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00967	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR00968	143	Transport_and_binding_proteins	Anions
TIGR00969	143	Transport_and_binding_proteins	Anions
TIGR00970	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR00971	143	Transport_and_binding_proteins	Anions
TIGR00972	143	Transport_and_binding_proteins	Anions
TIGR00973	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR00974	143	Transport_and_binding_proteins	Anions
TIGR00975	143	Transport_and_binding_proteins	Anions
TIGR00976	703	Unknown_function	Enzymes_of_unknown_specificity
TIGR00977	157	Unknown_function	General
TIGR00978	71	Amino_acid_biosynthesis	Aspartate_family
TIGR00979	120	Energy_metabolism	TCA_cycle
TIGR00980	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00981	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR00982	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR00983	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00984	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00985	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00986	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00987	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR00988	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR00989	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00990	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00991	146	Transport_and_binding_proteins	Nucleosides_purines_and_pyrimidines
TIGR00992	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00993	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00994	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00995	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR00996	187	Cellular_processes	Pathogenesis
TIGR00997	93	Cellular_processes	Cell_division
TIGR00998	147	Transport_and_binding_proteins	Other
TIGR00999	147	Transport_and_binding_proteins	Other
TIGR01000	147	Transport_and_binding_proteins	Other
TIGR01001	71	Amino_acid_biosynthesis	Aspartate_family
TIGR01002	94	Cellular_processes	Toxin_production_and_resistance
TIGR01003	700	Signal_transduction	PTS
TIGR01004	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR01005	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR01006	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR01007	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR01008	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01009	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01010	144	Transport_and_binding_proteins	Carbohydrates_organic_alcohols_and_acids
TIGR01011	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01012	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01013	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01015	109	Energy_metabolism	Amino_acids_and_amines
TIGR01016	120	Energy_metabolism	TCA_cycle
TIGR01017	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01018	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01019	120	Energy_metabolism	TCA_cycle
TIGR01020	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01021	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01022	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01023	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01024	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01025	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01026	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01027	73	Amino_acid_biosynthesis	Glutamate_family
TIGR01028	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01029	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01030	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01031	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01032	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01033	261	Regulatory_functions	DNA_interactions
TIGR01034	102	Central_intermediary_metabolism	Other
TIGR01035	79	Biosynthesis_of_cofactors_prosthetic_groups_and_carriers	Heme_porphyrin_and_cobalamin
TIGR01036	126	Purines_pyrimidines_nucleosides_and_nucleotides	Pyrimidine_ribonucleotide_biosynthesis
TIGR01038	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01039	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01040	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01041	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01042	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01043	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01044	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01046	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01047	104	Central_intermediary_metabolism	Polyamine_biosynthesis
TIGR01048	71	Amino_acid_biosynthesis	Aspartate_family
TIGR01049	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01050	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01051	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01052	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01054	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01055	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01056	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01057	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01058	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01059	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01060	116	Energy_metabolism	Glycolysis/gluconeogenesis
TIGR01061	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01062	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01063	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01064	116	Energy_metabolism	Glycolysis/gluconeogenesis
TIGR01066	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01067	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01068	112	Energy_metabolism	Electron_transport
TIGR01069	130	DNA_metabolism	Other
TIGR01070	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01071	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01072	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01073	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01074	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01075	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01076	88	Cell_envelope	Other
TIGR01076	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR01077	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01078	109	Energy_metabolism	Amino_acids_and_amines
TIGR01079	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01080	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01081	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01082	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01083	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01084	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01085	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01086	119	Energy_metabolism	Sugars
TIGR01087	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01088	70	Amino_acid_biosynthesis	Aromatic_amino_acid_family
TIGR01089	119	Energy_metabolism	Sugars
TIGR01090	127	Purines_pyrimidines_nucleosides_and_nucleotides	Salvage_of_nucleosides_and_nucleotides
TIGR01091	127	Purines_pyrimidines_nucleosides_and_nucleotides	Salvage_of_nucleosides_and_nucleotides
TIGR01092	73	Amino_acid_biosynthesis	Glutamate_family
TIGR01093	70	Amino_acid_biosynthesis	Aromatic_amino_acid_family
TIGR01096	142	Transport_and_binding_proteins	Amino_acids_peptides_and_amines
TIGR01097	143	Transport_and_binding_proteins	Anions
TIGR01098	143	Transport_and_binding_proteins	Anions
TIGR01099	90	Cell_envelope	Biosynthesis_and_degradation_of_surface_polysaccharides_and_lipopolysaccharides
TIGR01100	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01101	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01102	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR01102	187	Cellular_processes	Pathogenesis
TIGR01103	188	Cellular_processes	Chemotaxis_and_motility
TIGR01104	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01105	263	Regulatory_functions	Protein_interactions
TIGR01106	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01107	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01108	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01108	184	Energy_metabolism	Other
TIGR01109	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01109	184	Energy_metabolism	Other
TIGR01110	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01110	184	Energy_metabolism	Other
TIGR01111	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01112	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01112	159	Energy_metabolism	Methanogenesis
TIGR01113	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01113	159	Energy_metabolism	Methanogenesis
TIGR01114	159	Energy_metabolism	Methanogenesis
TIGR01115	112	Energy_metabolism	Electron_transport
TIGR01115	164	Energy_metabolism	Photosynthesis
TIGR01116	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01117	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01117	114	Energy_metabolism	Fermentation
TIGR01117	145	Transport_and_binding_proteins	Cations_and_iron_carrying_compounds
TIGR01118	105	Energy_metabolism	Biosynthesis_and_degradation_of_polysaccharides
TIGR01119	105	Energy_metabolism	Biosynthesis_and_degradation_of_polysaccharides
TIGR01120	117	Energy_metabolism	Pentose_phosphate_pathway
TIGR01121	109	Energy_metabolism	Amino_acids_and_amines
TIGR01122	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR01123	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR01124	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR01125	158	Protein_synthesis	Ribosomal_proteins_synthesis_and_modification
TIGR01126	95	Protein_fate	Protein_folding_and_stabilization
TIGR01127	74	Amino_acid_biosynthesis	Pyruvate_family
TIGR01128	132	DNA_metabolism	DNA_replication_recombination_and_repair
TIGR01129	97	Protein_fate	Protein_and_peptide_secretion_and_trafficking
TIGR01131	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01132	119	Energy_metabolism	Sugars
TIGR01133	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01134	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR01135	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01135	100	Central_intermediary_metabolism	Amino_sugars
TIGR01136	75	Amino_acid_biosynthesis	Serine_family
TIGR01137	75	Amino_acid_biosynthesis	Serine_family
TIGR01138	75	Amino_acid_biosynthesis	Serine_family
TIGR01139	75	Amino_acid_biosynthesis	Serine_family
TIGR01140	79	Biosynthesis_of_cofactors_prosthetic_groups_and_carriers	Heme_porphyrin_and_cobalamin
TIGR01141	161	Amino_acid_biosynthesis	Histidine_family
TIGR01142	125	Purines_pyrimidines_nucleosides_and_nucleotides	Purine_ribonucleotide_biosynthesis
TIGR01143	89	Cell_envelope	Biosynthesis_and_degradation_of_murein_sacculus_and_peptidoglycan
TIGR01144	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01145	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01146	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01147	111	Energy_metabolism	ATP-proton_motive_force_interconversion
TIGR01148	184	Energy_metabolism	Other
TIGR01149	184	Energy_metabolism	Other
TIGR01150	112	Energy_metabolism	Electron_transport
TIGR01150	164	Energy_metabolism	Photosynthesis
TIGR01151	112	Energy_metabolism	Electron_transport
TIGR01151	164	Energy_metabolism	Photosynthesis
TIGR01152	112	Energy_metabolism	Electron_transport
TIGR01152	164	Energy_metabolism	Photosynthesis
TIGR01153	112	Energy_metabolism	Electron_transport
TIGR01153	164	Energy_metabolism	Photosynthesis
TIGR01156	112	Energy_metabolism	Electron_transport
TIGR01156	164	Energy_metabolism	Photosynthesis
TIGR01157	112	Energy_metabolism	Electron_transport
TIGR01157	164	Energy_metabolism	Photosynthesis
TIGR01158	169	Protein_synthesis	Translation_factors
TIGR01160	169	Protein_synthesis	Translation_factors
